,work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_normalized
3258,2022,SE,Data Analysis & Analytics,61300.0,North America,100,North America,M,0.17052937610634392
3259,2022,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,L,0.5119340296904442
3260,2022,SE,Data Engineering & Infrastructure,113000.0,North America,0,North America,L,0.3493603851265869
3261,2022,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M,0.47734389254919796
3262,2022,SE,Data Science & Machine Learning,95550.0,North America,0,North America,M,0.2890005958151123
3263,2022,MI,Data Analysis & Analytics,167000.0,North America,100,North America,M,0.5361471256893166
3264,2022,MI,Data Analysis & Analytics,115500.0,North America,100,North America,M,0.35800791941189847
3265,2022,SE,Data Analysis & Analytics,112900.0,North America,100,North America,M,0.34901448375517446
3266,2022,SE,Data Analysis & Analytics,90320.0,North America,100,North America,M,0.2709099540902405
3267,2022,SE,Data Analysis & Analytics,112900.0,North America,100,North America,M,0.34901448375517446
3268,2022,SE,Data Analysis & Analytics,90320.0,North America,100,North America,M,0.2709099540902405
3269,2022,SE,Data Engineering & Infrastructure,165400.0,North America,100,North America,M,0.5306127037467172
3270,2022,SE,Data Engineering & Infrastructure,132320.0,North America,100,North America,M,0.4161885300834746
3271,2022,SE,Data Engineering & Infrastructure,243900.0,North America,100,North America,M,0.8021452803055
3272,2022,SE,Data Engineering & Infrastructure,156600.0,North America,100,North America,M,0.5001733830624205
3273,2022,SE,Data Analysis & Analytics,136600.0,North America,100,North America,M,0.430993108779928
3274,2022,SE,Data Analysis & Analytics,109280.0,North America,100,North America,M,0.3364928541100433
3275,2022,SE,Data Engineering & Infrastructure,128875.0,North America,100,North America,M,0.4042722278383153
3276,2022,SE,Data Engineering & Infrastructure,93700.0,North America,100,North America,M,0.2826014204439817
3277,2022,EX,Business Intelligence (BI),224000.0,North America,100,North America,M,0.7333109073944201
3278,2022,EX,Business Intelligence (BI),167875.0,North America,100,North America,M,0.5391737626891756
3279,2022,EX,Data Analysis & Analytics,175000.0,North America,100,North America,M,0.5638192354023136
3280,2022,EX,Data Analysis & Analytics,135000.0,North America,100,North America,M,0.4254586868373286
3281,2022,SE,Data Engineering & Infrastructure,209100.0,North America,100,North America,L,0.6817716030539632
3282,2022,SE,Data Engineering & Infrastructure,154600.0,North America,100,North America,L,0.4932553556341712
3283,2022,SE,Data Engineering & Infrastructure,180000.0,North America,100,North America,M,0.5811143039729366
3284,2022,SE,Data Engineering & Infrastructure,160000.0,North America,100,North America,M,0.5119340296904442
3285,2022,SE,Data Science & Machine Learning,205300.0,North America,0,North America,L,0.6686273509402896
3286,2022,SE,Data Science & Machine Learning,140400.0,North America,0,North America,L,0.4441373608936016
3287,2022,SE,Data Science & Machine Learning,176000.0,North America,100,North America,M,0.5672782491164382
3288,2022,SE,Data Science & Machine Learning,144000.0,North America,100,North America,M,0.4565898102644502
3289,2022,SE,Data Engineering & Infrastructure,200100.0,North America,100,North America,M,0.6506404796268416
3290,2022,SE,Data Engineering & Infrastructure,160000.0,North America,100,North America,M,0.5119340296904442
3291,2022,SE,Data Engineering & Infrastructure,70500.0,North America,0,North America,M,0.20235230227629045
3292,2022,SE,Data Engineering & Infrastructure,54000.0,North America,0,North America,M,0.14527857599323418
3293,2022,SE,Data Science & Machine Learning,205300.0,North America,0,North America,M,0.6686273509402896
3294,2022,SE,Data Science & Machine Learning,140400.0,North America,0,North America,M,0.4441373608936016
3295,2022,SE,Data Analysis & Analytics,205300.0,North America,0,North America,M,0.6686273509402896
3296,2022,SE,Data Analysis & Analytics,184700.0,North America,0,North America,M,0.5973716684293224
3297,2022,SE,Data Engineering & Infrastructure,175100.0,North America,100,North America,M,0.564165136773726
3298,2022,SE,Data Engineering & Infrastructure,140250.0,North America,100,North America,M,0.4436185088364829
3299,2022,SE,Data Analysis & Analytics,116150.0,North America,100,North America,M,0.3602562783260795
3300,2022,SE,Data Analysis & Analytics,99050.0,North America,100,North America,M,0.30110714381454845
3301,2022,SE,Data Engineering & Infrastructure,145000.0,North America,100,North America,M,0.46004882397857483
3302,2022,SE,Data Engineering & Infrastructure,130000.0,North America,100,North America,M,0.4081636182667055
3303,2022,SE,Data Analysis & Analytics,112900.0,North America,100,North America,M,0.34901448375517446
3304,2022,SE,Data Analysis & Analytics,90320.0,North America,100,North America,M,0.2709099540902405
3305,2022,MI,Data Analysis & Analytics,85000.0,North America,0,North America,M,0.2525080011310975
3306,2022,MI,Data Analysis & Analytics,75000.0,North America,0,North America,M,0.21791786398985125
3307,2022,SE,Data Science & Machine Learning,214000.0,North America,100,North America,M,0.6987207702531738
3308,2022,SE,Data Science & Machine Learning,192600.0,North America,100,North America,M,0.6246978767709069
3309,2022,SE,Data Engineering & Infrastructure,266400.0,North America,100,North America,M,0.879973088873304
3310,2022,SE,Data Engineering & Infrastructure,213120.0,North America,100,North America,M,0.6956768381847441
3311,2022,SE,Data Engineering & Infrastructure,155000.0,North America,100,North America,M,0.4946389611198211
3312,2022,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,M,0.35627841255483617
3313,2022,MI,Data Science & Machine Learning,141300.0,North America,0,North America,M,0.44725047323631373
3314,2022,MI,Data Science & Machine Learning,102100.0,North America,0,North America,M,0.31165713564262854
3315,2022,SE,Data Analysis & Analytics,115934.0,North America,100,North America,M,0.35950913136382856
3316,2022,SE,Data Analysis & Analytics,81666.0,North America,100,North America,M,0.24097564940820598
3317,2022,MI,Data Engineering & Infrastructure,206699.0,North America,0,North America,M,0.6734665111263499
3318,2022,MI,Data Engineering & Infrastructure,99100.0,North America,0,North America,M,0.30128009450025467
3319,2022,SE,Data Engineering & Infrastructure,130000.0,North America,100,North America,M,0.4081636182667055
3320,2022,SE,Data Engineering & Infrastructure,110500.0,North America,100,North America,M,0.3407128508412754
3321,2022,MI,Data Analysis & Analytics,61566.0,Europe,0,Europe,M,0.17144947375430106
3322,2022,MI,Data Analysis & Analytics,43096.0,Europe,0,Europe,M,0.10756149045441929
3323,2022,SE,Data Analysis & Analytics,80000.0,North America,100,North America,M,0.23521293256047437
3324,2022,SE,Data Analysis & Analytics,60000.0,North America,100,North America,M,0.16603265827798191
3325,2022,SE,Data Engineering & Infrastructure,192564.0,North America,100,North America,M,0.6245733522771985
3326,2022,SE,Data Engineering & Infrastructure,144854.0,North America,100,North America,M,0.45954380797631267
3327,2022,SE,Data Science & Machine Learning,230000.0,North America,100,North America,M,0.7540649896791678
3328,2022,SE,Data Science & Machine Learning,150000.0,North America,100,North America,M,0.47734389254919796
3329,2022,SE,Data Analysis & Analytics,150260.0,North America,100,North America,M,0.4782432361148704
3330,2022,SE,Data Analysis & Analytics,109280.0,North America,100,North America,M,0.3364928541100433
3331,2022,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M,0.5465241668316905
3332,2022,SE,Data Analysis & Analytics,150000.0,North America,100,North America,M,0.47734389254919796
3333,2022,MI,Data Science & Machine Learning,160000.0,North America,100,North America,M,0.5119340296904442
3334,2022,MI,Data Science & Machine Learning,130000.0,North America,100,North America,M,0.4081636182667055
3335,2022,EN,Data Analysis & Analytics,67000.0,North America,0,North America,M,0.19024575427685428
3336,2022,EN,Data Analysis & Analytics,52000.0,North America,0,North America,M,0.13836054856498492
3337,2022,SE,Data Engineering & Infrastructure,154000.0,North America,100,North America,M,0.4911799474056965
3338,2022,SE,Data Engineering & Infrastructure,126000.0,North America,100,North America,M,0.394327563410207
3339,2022,SE,Data Analysis & Analytics,129000.0,North America,0,North America,M,0.4047046045525809
3340,2022,SE,Data Analysis & Analytics,99000.0,North America,0,North America,M,0.30093419312884223
3341,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M,0.6848847153966754
3342,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M,0.44275375540795175
3343,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M,0.6848847153966754
3344,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M,0.44275375540795175
3345,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M,0.6848847153966754
3346,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M,0.44275375540795175
3347,2022,SE,Data Analysis & Analytics,100000.0,North America,100,North America,M,0.30439320684296683
3348,2022,SE,Data Analysis & Analytics,69000.0,North America,100,North America,M,0.1971637817051035
3349,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M,0.6848847153966754
3350,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M,0.44275375540795175
3351,2022,SE,Data Analysis & Analytics,150075.0,North America,100,North America,M,0.4776033185777573
3352,2022,SE,Data Analysis & Analytics,110925.0,North America,100,North America,M,0.3421829316697783
3353,2022,SE,Data Engineering & Infrastructure,100000.0,North America,100,North America,M,0.30439320684296683
3354,2022,SE,Data Engineering & Infrastructure,25000.0,North America,100,North America,M,0.0449671782836201
3355,2022,SE,Data Analysis & Analytics,126500.0,North America,100,North America,M,0.39605707026726933
3356,2022,SE,Data Analysis & Analytics,106260.0,North America,100,North America,M,0.32604663269338696
3357,2022,SE,Data Engineering & Infrastructure,220110.0,North America,100,North America,M,0.7198553440464753
3358,2022,SE,Data Engineering & Infrastructure,160080.0,North America,100,North America,M,0.5122107507875742
3359,2022,SE,Data Analysis & Analytics,105000.0,North America,100,North America,M,0.32168827541358996
3360,2022,SE,Data Analysis & Analytics,100000.0,North America,100,North America,M,0.30439320684296683
3361,2022,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M,0.5465241668316905
3362,2022,SE,Data Analysis & Analytics,135000.0,North America,100,North America,M,0.4254586868373286
3363,2022,SE,Data Science & Machine Learning,230000.0,North America,100,North America,M,0.7540649896791678
3364,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M,0.44275375540795175
3365,2022,MI,Data Analysis & Analytics,135000.0,North America,100,North America,M,0.4254586868373286
3366,2022,MI,Data Analysis & Analytics,50000.0,North America,100,North America,M,0.13144252113673568
3367,2022,SE,Data Science & Machine Learning,220000.0,North America,100,North America,M,0.7194748525379215
3368,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M,0.44275375540795175
3369,2022,MI,Data Science & Machine Learning,172386.0,Europe,0,Europe,M,0.5547773735535918
3370,2022,MI,Data Science & Machine Learning,86193.0,Europe,0,Europe,M,0.25663460449204817
3371,2022,SE,Data Science & Machine Learning,220000.0,North America,100,North America,M,0.7194748525379215
3372,2022,SE,Data Science & Machine Learning,120000.0,North America,100,North America,M,0.3735734811254593
3373,2022,MI,Data Science & Machine Learning,200000.0,North America,100,North America,M,0.6502945782554291
3374,2022,MI,Data Science & Machine Learning,120000.0,North America,100,North America,M,0.3735734811254593
3375,2022,SE,Data Science & Machine Learning,120000.0,Other,100,Other,S,0.3735734811254593
3376,2022,SE,Data Science & Machine Learning,65000.0,Other,100,Other,S,0.18332772684860502
3377,2022,EX,Data Engineering & Infrastructure,301099.75,North America,100,North America,M,1.0
3378,2022,EX,Data Engineering & Infrastructure,216000.0,North America,100,North America,M,0.7056387976814231
3379,2022,SE,Data Engineering & Infrastructure,210000.0,North America,100,North America,M,0.6848847153966754
3380,2022,SE,Data Engineering & Infrastructure,100000.0,North America,100,North America,M,0.30439320684296683
3381,2022,SE,Data Science & Machine Learning,185100.0,North America,100,North America,M,0.5987552739149722
3382,2022,SE,Data Science & Machine Learning,104890.0,North America,100,North America,M,0.3213077839050362
3383,2022,SE,Data Engineering & Infrastructure,105000.0,North America,100,North America,M,0.32168827541358996
3384,2022,SE,Data Engineering & Infrastructure,80000.0,North America,100,North America,M,0.23521293256047437
3385,2022,MI,Data Science & Machine Learning,76814.0,North America,100,North America,M,0.22419251486727332
3386,2020,SE,Data Science & Machine Learning,117104.0,North America,50,North America,L,0.36355617740935436
3387,2022,EX,Data Management,192037.0,North America,50,North America,L,0.6227504520498548
3388,2022,MI,Data Science & Machine Learning,120000.0,North America,100,North America,S,0.3735734811254593
3389,2022,MI,Data Analysis & Analytics,17805.0,Other,100,Other,M,0.020079574610493436
3390,2022,MI,Data Science & Machine Learning,30523.0,Other,100,Other,L,0.06407131102673039
3391,2022,MI,Data Science & Machine Learning,55685.0,Europe,50,Europe,L,0.15110701410153415
3392,2022,EN,Data Science & Machine Learning,17805.0,Other,100,Other,M,0.020079574610493436
3393,2022,MI,Data Science & Machine Learning,75000.0,Other,100,North America,L,0.21791786398985125
3394,2022,MI,Data Science & Machine Learning,157000.0,North America,100,North America,L,0.5015569885480703
3395,2022,MI,Data Analysis & Analytics,69133.0,North America,50,North America,L,0.19762383052908208
3396,2022,EN,Data Engineering & Infrastructure,65000.0,North America,100,North America,S,0.18332772684860502
3397,2022,SE,Data Science & Machine Learning,68293.0,Europe,100,Europe,S,0.1947182590092174
3398,2021,MI,Data Science & Machine Learning,109000.0,North America,50,North America,L,0.33552433027008843
3399,2022,MI,Data Science & Machine Learning,67597.0,North America,100,North America,M,0.19231078546418667
3400,2022,MI,Data Analysis & Analytics,20000.0,Europe,100,Europe,S,0.027672109712996988
3401,2021,SE,Data Management,102839.0,Europe,100,Europe,L,0.3142133467773666
3402,2022,SE,Data Management,200000.0,Other,100,North America,M,0.6502945782554291
3403,2022,EN,Data Science & Machine Learning,51081.0,North America,100,North America,L,0.1351817149617044
3404,2022,MI,Data Science & Machine Learning,78000.0,North America,100,North America,M,0.2282949051322251
3405,2022,SE,Data Engineering & Infrastructure,135000.0,North America,100,North America,M,0.4254586868373286
3406,2022,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,M,0.35627841255483617
3407,2022,MI,Data Science & Machine Learning,83864.0,Other,100,Other,L,0.24857856155185193
3408,2022,EN,Data Science & Machine Learning,40000.0,Other,100,Other,L,0.09685238399548945
3409,2022,MI,Data Management,31520.0,Europe,100,Europe,S,0.06751994769971265
3410,2022,SE,Data Science & Machine Learning,59888.0,Europe,100,Europe,L,0.16564524874199996
3411,2020,EN,Data Engineering & Infrastructure,54742.0,Other,100,Europe,L,0.14784516416911464
3412,2022,SE,Data Science & Machine Learning,89306.0,Europe,50,Europe,L,0.2674025141841181
3413,2022,EN,Data Science & Machine Learning,83171.0,Other,50,Other,M,0.24618146504796357
3414,2022,SE,Data Science & Machine Learning,165000.0,North America,100,North America,M,0.5292290982610673
3415,2022,MI,Data Science & Machine Learning,153000.0,North America,50,North America,M,0.4877209336915719
3416,2022,SE,Data Science & Machine Learning,100000.0,Other,100,North America,M,0.30439320684296683
3417,2022,SE,Data Science & Machine Learning,76814.0,North America,100,North America,M,0.22419251486727332
3418,2022,MI,Data Science & Machine Learning,33609.0,Europe,100,Europe,L,0.07474582734851898
3419,2022,MI,Data Analysis & Analytics,75000.0,North America,100,North America,S,0.21791786398985125
3420,2020,MI,Data Analysis & Analytics,20000.0,North America,0,North America,S,0.027672109712996988
3421,2021,MI,Data Science & Machine Learning,69999.0,Europe,50,Europe,L,0.20061933640551402
3422,2022,EN,Data Engineering & Infrastructure,55475.0,Other,100,Europe,M,0.15038062122156798
3423,2022,MI,Data Science & Machine Learning,61989.0,Europe,0,Europe,L,0.17291263655537578
3424,2022,SE,Data Management,152500.0,North America,100,North America,M,0.4859914268345096
3425,2022,EN,Data Science & Machine Learning,120000.0,North America,100,North America,L,0.3735734811254593
3426,2022,MI,Data Science & Machine Learning,135000.0,North America,100,North America,L,0.4254586868373286
3427,2022,SE,Data Analysis & Analytics,301099.75,North America,100,North America,L,1.0
3428,2021,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,L,0.47734389254919796
3429,2021,SE,Data Management,240000.0,North America,0,North America,L,0.788655126820414
3430,2021,MI,Data Analysis & Analytics,135000.0,North America,100,North America,L,0.4254586868373286
3431,2021,EN,Data Science & Machine Learning,80000.0,North America,100,North America,M,0.23521293256047437
3432,2022,SE,Data Science & Machine Learning,301099.75,North America,100,North America,L,1.0
3433,2022,MI,Data Science & Machine Learning,120402.0,Europe,0,Europe,L,0.3749640046385374
3434,2022,SE,Data Science & Machine Learning,177000.0,North America,100,North America,L,0.5707372628305628
3435,2022,MI,Data Engineering & Infrastructure,65141.0,Europe,100,Europe,M,0.1838154477822966
3436,2022,MI,Data Science & Machine Learning,48000.0,Europe,100,North America,S,0.12452449370848642
3437,2022,EN,Data Analysis & Analytics,20000.0,Other,0,Other,M,0.027672109712996988
3438,2021,SE,Data Science & Machine Learning,220000.0,North America,0,North America,L,0.7194748525379215
3439,2021,MI,Data Science & Machine Learning,77364.0,Other,50,Other,S,0.22609497241004184
3440,2021,MI,Data Science & Machine Learning,63711.0,Other,50,Other,S,0.17886905817109838
3441,2022,EN,Artificial Intelligence (AI),150000.0,Other,100,Other,S,0.47734389254919796
3442,2021,MI,Data Analysis & Analytics,90000.0,North America,100,North America,M,0.2698030697017206
3443,2021,EN,Data Science & Machine Learning,100000.0,North America,0,North America,S,0.30439320684296683
3444,2022,SE,Data Science & Machine Learning,144000.0,North America,50,North America,L,0.4565898102644502
3445,2022,SE,Data Science & Machine Learning,155499.0,Europe,100,Europe,M,0.49636500896316926
3446,2021,SE,Artificial Intelligence (AI),24000.0,Other,100,Other,M,0.04150816456949547
3447,2021,MI,Data Science & Machine Learning,38400.0,Other,100,North America,M,0.09131796205289006
3448,2022,EN,Data Analysis & Analytics,100000.0,North America,50,North America,L,0.30439320684296683
3449,2021,MI,Data Science & Machine Learning,82500.0,North America,100,North America,S,0.24386046684578594
3450,2021,EN,Data Science & Machine Learning,49646.0,Europe,50,Europe,M,0.13021803028193557
3451,2021,SE,Data Science & Machine Learning,40570.0,Other,50,Other,L,0.09882402181254049
3452,2022,EN,Data Engineering & Infrastructure,120000.0,North America,100,North America,M,0.3735734811254593
3453,2022,SE,Data Science & Machine Learning,84053.0,Europe,0,Europe,M,0.2492323151438215
3454,2021,EN,Data Science & Machine Learning,20000.0,Other,100,Other,S,0.027672109712996988
3455,2022,EN,Artificial Intelligence (AI),125000.0,North America,0,North America,M,0.3908685496960824
3456,2021,SE,Data Science & Machine Learning,120000.0,North America,50,North America,S,0.3735734811254593
3457,2021,EN,Data Science & Machine Learning,110037.0,Europe,0,Europe,L,0.3391113274916357
3458,2022,EN,Data Science & Machine Learning,21013.0,Europe,100,Europe,L,0.031176090605405236
3459,2021,EN,Data Analysis & Analytics,50000.0,North America,100,North America,M,0.13144252113673568
3460,2021,SE,Data Engineering & Infrastructure,200000.0,North America,100,North America,M,0.6502945782554291
3461,2021,MI,Data Engineering & Infrastructure,60000.0,Europe,50,Europe,M,0.16603265827798191
3462,2021,MI,Data Engineering & Infrastructure,200000.0,North America,100,North America,L,0.6502945782554291
3463,2021,EN,Data Science & Machine Learning,100000.0,Other,50,Other,S,0.30439320684296683
3464,2021,MI,Data Engineering & Infrastructure,100000.0,North America,100,North America,L,0.30439320684296683
3465,2021,SE,Data Science & Machine Learning,82744.0,Europe,50,Europe,M,0.24470446619203234
3466,2020,MI,Data Engineering & Infrastructure,59303.0,Europe,100,Europe,S,0.16362172571923705
3467,2021,MI,Data Science & Machine Learning,62649.0,Europe,50,Europe,M,0.17519558560669804
3468,2021,MI,Data Engineering & Infrastructure,82528.0,Europe,100,Europe,L,0.24395731922978142
3469,2021,MI,Data Engineering & Infrastructure,170000.0,North America,100,North America,L,0.5465241668316905
3470,2021,MI,Data Engineering & Infrastructure,150000.0,North America,100,North America,L,0.47734389254919796
3471,2021,EN,Business Intelligence (BI),55000.0,North America,50,North America,S,0.14873758970735879
3472,2021,EX,Data Management,250000.0,North America,0,North America,L,0.8232452639616603
3473,2021,EN,Data Engineering & Infrastructure,80000.0,North America,100,North America,L,0.23521293256047437
3474,2020,EN,Data Engineering & Infrastructure,70000.0,North America,100,North America,L,0.20062279541922814
3475,2021,EX,Data Management,130026.0,Europe,50,Europe,M,0.40825355262327273
3476,2021,EN,Data Science & Machine Learning,63831.0,Europe,50,Europe,L,0.17928413981679334
3477,2020,SE,Data Science & Machine Learning,68428.0,Europe,100,North America,L,0.19518522586062423
3478,2021,EX,Business Intelligence (BI),85000.0,Europe,0,Europe,M,0.2525080011310975
3479,2021,EX,Data Management,230000.0,Europe,50,Europe,L,0.7540649896791678
3480,2021,EN,Data Science & Machine Learning,125000.0,North America,100,North America,S,0.3908685496960824
3481,2021,SE,Data Analysis & Analytics,120000.0,North America,100,North America,M,0.3735734811254593
3482,2020,MI,Data Science & Machine Learning,301099.75,North America,0,North America,M,1.0
3483,2020,MI,Data Analysis & Analytics,46759.0,Europe,50,Europe,L,0.12023185768925779
3484,2020,MI,Data Engineering & Infrastructure,74130.0,Europe,50,Europe,L,0.2149085220585628
3485,2021,SE,Data Engineering & Infrastructure,127221.0,North America,50,North America,L,0.3985510191551532
3486,2021,SE,Data Management,144000.0,North America,100,North America,L,0.4565898102644502
3487,2021,EN,Data Science & Machine Learning,13400.0,Europe,100,Europe,L,0.004842619199774474
3488,2021,MI,Data Science & Machine Learning,75774.0,North America,100,North America,L,0.22059514060458374
3489,2021,MI,Data Science & Machine Learning,150000.0,North America,100,North America,M,0.47734389254919796
3490,2020,MI,Data Science & Machine Learning,103000.0,North America,100,North America,L,0.3147702479853407
3491,2021,SE,Data Engineering & Infrastructure,153000.0,North America,100,North America,L,0.4877209336915719
3492,2021,MI,Data Engineering & Infrastructure,90000.0,North America,100,North America,L,0.2698030697017206
3493,2021,EN,Data Analysis & Analytics,90000.0,North America,100,North America,S,0.2698030697017206
3494,2021,EN,Data Analysis & Analytics,60000.0,North America,100,North America,S,0.16603265827798191
3495,2021,MI,Data Science & Machine Learning,50000.0,Other,100,Other,L,0.13144252113673568
3496,2021,MI,Data Science & Machine Learning,54238.0,Europe,50,North America,L,0.14610182125719584
3497,2021,MI,Data Science & Machine Learning,47282.0,Europe,100,Europe,S,0.12204092186174495
3498,2021,EX,Data Management,153667.0,Europe,100,Europe,L,0.49002809583889295
3499,2021,MI,Data Engineering & Infrastructure,28476.0,Europe,100,Europe,L,0.056990709953917286
3500,2021,MI,Data Analysis & Analytics,110000.0,North America,100,North America,L,0.33898334398421304
3501,2021,EN,Data Science & Machine Learning,82528.0,Europe,50,Europe,L,0.24395731922978142
3502,2020,EN,Data Science & Machine Learning,250000.0,North America,50,North America,L,0.8232452639616603
3503,2021,EN,Data Analysis & Analytics,59102.0,Europe,50,Europe,M,0.162926463962698
3504,2021,SE,Data Analysis & Analytics,80000.0,Europe,100,North America,S,0.23521293256047437
3505,2020,EN,Data Science & Machine Learning,138000.0,North America,100,North America,S,0.4358357279797025
3506,2021,MI,Data Engineering & Infrastructure,140000.0,North America,100,North America,L,0.44275375540795175
3507,2021,SE,Data Analysis & Analytics,79197.0,Europe,100,Europe,L,0.23243534454803227
3508,2021,SE,Data Analysis & Analytics,170000.0,North America,100,North America,L,0.5465241668316905
3509,2021,EN,Data Analysis & Analytics,80000.0,North America,100,North America,M,0.23521293256047437
3510,2020,MI,Data Science & Machine Learning,45760.0,Other,100,North America,S,0.11677630298884728
3511,2021,MI,Business Intelligence (BI),100000.0,North America,100,North America,M,0.30439320684296683
3512,2021,SE,Data Science & Machine Learning,53192.0,Europe,50,Europe,L,0.1424836929122215
3513,2021,EX,Data Management,235000.0,North America,100,North America,L,0.7713600582497909
3514,2021,EX,Business Intelligence (BI),150000.0,Other,100,North America,L,0.47734389254919796
3515,2020,EX,Data Engineering & Infrastructure,79833.0,Europe,50,Europe,L,0.23463527727021555
3516,2021,EN,Data Science & Machine Learning,225000.0,North America,100,North America,L,0.7367699211085447
3517,2021,EN,Data Science & Machine Learning,76833.0,Europe,100,Europe,S,0.22425823612784168
3518,2020,MI,Data Science & Machine Learning,50180.0,Europe,0,Europe,M,0.1320651436052781
3519,2021,SE,Data Analysis & Analytics,88654.0,Europe,100,Europe,L,0.2651472372425089
3520,2021,SE,Data Engineering & Infrastructure,103160.0,Europe,100,Europe,S,0.31532369017960066
3521,2021,SE,Data Engineering & Infrastructure,113476.0,Europe,100,Europe,M,0.3510068756545102
3522,2021,SE,Data Science & Machine Learning,94564.0,Europe,50,Europe,L,0.28559000829298536
3523,2021,EN,Data Engineering & Infrastructure,30428.0,Other,100,Other,L,0.06374270472388854
3524,2021,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M,0.47734389254919796
3525,2021,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,S,0.35627841255483617
3526,2021,MI,Data Science & Machine Learning,187442.0,North America,100,North America,L,0.6068562840334522
3527,2021,MI,Data Analysis & Analytics,51519.0,Europe,50,Europe,L,0.13669676296849098
3528,2020,MI,Data Engineering & Infrastructure,106000.0,North America,100,North America,L,0.32514728912771457
3529,2020,MI,Data Engineering & Infrastructure,112872.0,Europe,50,Europe,L,0.348917631371179
3530,2021,MI,Business Intelligence (BI),36259.0,Europe,50,North America,L,0.08391221369094923
3531,2021,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,L,0.47734389254919796
3532,2021,MI,Artificial Intelligence (AI),95746.0,Europe,100,North America,S,0.28967856250308066
3533,2021,EN,Artificial Intelligence (AI),70000.0,North America,100,North America,M,0.20062279541922814
3534,2020,MI,Data Science & Machine Learning,76958.0,Europe,100,Europe,S,0.22469061284210728
3535,2021,MI,Data Engineering & Infrastructure,89294.0,Other,50,Other,L,0.2673610060195486
3536,2021,EN,Data Science & Machine Learning,29751.0,Other,50,Other,L,0.06140095243942619
3537,2021,SE,Data Engineering & Infrastructure,276000.0,North America,0,North America,L,0.9131796205289004
3538,2020,SE,Data Engineering & Infrastructure,188000.0,North America,100,North America,L,0.6087864136859337
3539,2021,SE,Data Engineering & Infrastructure,160000.0,Other,100,North America,S,0.5119340296904442
3540,2020,MI,Data Science & Machine Learning,105000.0,North America,100,North America,L,0.32168827541358996
3541,2021,MI,Data Engineering & Infrastructure,200000.0,North America,100,North America,L,0.6502945782554291
3542,2021,SE,Data Engineering & Infrastructure,174000.0,North America,100,North America,L,0.5603602216881889
3543,2021,MI,Data Analysis & Analytics,93000.0,North America,100,North America,L,0.28018011084409444
3544,2021,EN,Data Science & Machine Learning,28399.0,Other,100,Other,M,0.056724365897929695
3545,2021,SE,Data Science & Machine Learning,60757.0,Europe,50,Europe,L,0.16865113165957424
3546,2021,EN,Data Science & Machine Learning,90000.0,North America,100,North America,S,0.2698030697017206
3547,2020,MI,Data Engineering & Infrastructure,70139.0,Europe,50,Europe,L,0.20110359832549146
3548,2020,SE,Data Engineering & Infrastructure,33511.0,North America,0,North America,S,0.07440684400453476
3549,2021,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M,0.5465241668316905
3550,2021,SE,Data Engineering & Infrastructure,96282.0,Europe,50,Europe,L,0.2915325938538515
3551,2021,MI,Data Engineering & Infrastructure,12103.0,Other,0,Other,M,0.00035627841255483905
3552,2021,EN,Data Science & Machine Learning,36643.0,Europe,50,Europe,L,0.0852404749571731
3553,2021,MI,Data Engineering & Infrastructure,72212.0,Europe,50,Europe,L,0.2082741337548718
3554,2020,EN,Data Analysis & Analytics,91000.0,North America,100,North America,L,0.27326208341584524
3555,2021,SE,Data Engineering & Infrastructure,99703.0,North America,50,North America,M,0.30336587976987184
3556,2021,SE,Data Science & Machine Learning,165000.0,North America,100,North America,L,0.5292290982610673
3557,2021,MI,Data Analysis & Analytics,80000.0,North America,100,North America,L,0.23521293256047437
3558,2021,SE,Data Science & Machine Learning,103691.0,North America,100,North America,L,0.3171604264618008
3559,2021,EN,Data Engineering & Infrastructure,21637.0,Other,50,Other,M,0.03333451516301899
3560,2020,EN,Data Science & Machine Learning,42000.0,Europe,50,Europe,L,0.10377041142373869
3561,2020,MI,Data Science & Machine Learning,115000.0,Other,0,Other,L,0.35627841255483617
3562,2021,MI,Data Science & Machine Learning,63810.0,North America,100,North America,M,0.17921150052879672
